fecha,portafolio_total_mxn,efectivo_mxn,efectivo_pct,DANHOS13_mxn,DANHOS13_pct,EDUCA18_mxn,EDUCA18_pct,FIBRAMQ12_mxn,FIBRAMQ12_pct,FIBRAPL14_mxn,FIBRAPL14_pct,FIBRAUP18_mxn,FIBRAUP18_pct,FIHO12_mxn,FIHO12_pct,FINN13_mxn,FINN13_pct,FMTY14_mxn,FMTY14_pct,FNOVA17_mxn,FNOVA17_pct,FPLUS16_mxn,FPLUS16_pct,FSHOP13_mxn,FSHOP13_pct,FSITES20_mxn,FSITES20_pct,FUNO11_mxn,FUNO11_pct,NEXT25_mxn,NEXT25_pct,STORAGE18_mxn,STORAGE18_pct
2021-05-12,522897.29,10000.00,1.91,0.00,0.00,0.00,0.00,96000.30,18.36,104214.69,19.93,0.00,0.00,0.00,0.00,0.00,0.00,106118.94,20.29,97985.28,18.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108578.07,20.76
2021-05-13,521411.69,10000.00,1.92,0.00,0.00,0.00,0.00,95183.96,18.26,103429.15,19.84,0.00,0.00,0.00,0.00,0.00,0.00,105754.90,20.28,98465.60,18.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108578.07,20.82
2021-05-14,520463.92,10000.00,1.92,0.00,0.00,0.00,0.00,93592.12,17.98,103072.09,19.80,0.00,0.00,0.00,0.00,0.00,0.00,106756.03,20.51,98465.60,18.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108578.07,20.86
2021-05-17,523540.25,10000.00,1.91,0.00,0.00,0.00,0.00,93469.67,17.85,104595.56,19.98,0.00,0.00,0.00,0.00,0.00,0.00,107848.16,20.60,102308.16,19.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105318.70,20.12
2021-05-18,533239.76,10000.00,1.88,0.00,0.00,0.00,0.00,94245.19,17.67,107642.49,20.19,0.00,0.00,0.00,0.00,0.00,0.00,108758.26,20.40,103268.80,19.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109325.02,20.50
2021-05-19,520704.67,10000.00,1.92,0.00,0.00,0.00,0.00,92939.06,17.85,106166.63,20.39,0.00,0.00,0.00,0.00,0.00,0.00,106209.96,20.40,96064.00,18.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109325.02,21.00
2021-05-20,522750.28,10000.00,1.91,0.00,0.00,0.00,0.00,94000.29,17.98,107333.04,20.53,0.00,0.00,0.00,0.00,0.00,0.00,106027.93,20.28,96064.00,18.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109325.02,20.91
2021-05-21,520771.69,10000.00,1.92,0.00,0.00,0.00,0.00,92898.24,17.84,106547.50,20.46,0.00,0.00,0.00,0.00,0.00,0.00,105936.93,20.34,96064.00,18.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109325.02,20.99
2021-05-24,523308.07,10000.00,1.91,0.00,0.00,0.00,0.00,92408.44,17.66,107237.83,20.49,0.00,0.00,0.00,0.00,0.00,0.00,105390.86,20.14,98945.92,18.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109325.02,20.89
2021-05-25,526013.69,10000.00,1.90,0.00,0.00,0.00,0.00,93837.02,17.84,107761.52,20.49,0.00,0.00,0.00,0.00,0.00,0.00,105663.89,20.09,99426.25,18.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109325.02,20.78
2021-05-26,523604.28,10000.00,1.91,0.00,0.00,0.00,0.00,92530.90,17.67,104190.88,19.90,0.00,0.00,0.00,0.00,0.00,0.00,106209.96,20.28,101347.52,19.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109325.02,20.88
2021-05-27,520219.84,10000.00,1.92,0.00,0.00,0.00,0.00,89510.48,17.21,103595.78,19.91,0.00,0.00,0.00,0.00,0.00,0.00,107120.07,20.59,101347.52,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,20.88
2021-05-28,522432.63,10000.00,1.91,0.00,0.00,0.00,0.00,90204.36,17.27,106618.92,20.41,0.00,0.00,0.00,0.00,0.00,0.00,105663.89,20.23,101299.49,19.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,20.80
2021-05-31,531042.25,10000.00,1.88,0.00,0.00,0.00,0.00,91428.85,17.22,111213.12,20.94,0.00,0.00,0.00,0.00,0.00,0.00,105572.89,19.88,104181.41,19.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,20.46
2021-06-01,539819.13,20000.00,3.70,0.00,0.00,0.00,0.00,92326.82,17.10,109094.54,20.21,0.00,0.00,0.00,0.00,0.00,0.00,106482.99,19.73,103268.80,19.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,20.13
2021-06-02,541893.81,20000.00,3.69,0.00,0.00,0.00,0.00,94775.80,17.49,108404.23,20.00,0.00,0.00,0.00,0.00,0.00,0.00,106847.03,19.72,103220.77,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,20.05
2021-06-03,538093.60,20000.00,3.72,0.00,0.00,0.00,0.00,93877.84,17.45,106000.01,19.70,0.00,0.00,0.00,0.00,0.00,0.00,106300.97,19.76,103268.80,19.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,20.19
2021-06-04,537465.95,20000.00,3.72,0.00,0.00,0.00,0.00,92449.26,17.20,106618.92,19.84,0.00,0.00,0.00,0.00,0.00,0.00,106482.99,19.81,103268.80,19.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,20.21
2021-06-07,545106.96,20000.00,3.67,0.00,0.00,0.00,0.00,94612.54,17.36,111641.60,20.48,0.00,0.00,0.00,0.00,0.00,0.00,106938.04,19.62,103268.80,18.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.93
2021-06-08,545296.69,20000.00,3.67,0.00,0.00,0.00,0.00,95837.03,17.58,110879.87,20.33,0.00,0.00,0.00,0.00,0.00,0.00,106665.01,19.56,103268.80,18.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.92
2021-06-09,543342.67,20000.00,3.68,0.00,0.00,0.00,0.00,95428.86,17.56,109880.09,20.22,0.00,0.00,0.00,0.00,0.00,0.00,106118.94,19.53,103268.80,19.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,20.00
2021-06-10,545214.34,20000.00,3.67,0.00,0.00,0.00,0.00,96163.56,17.64,110379.97,20.25,0.00,0.00,0.00,0.00,0.00,0.00,106756.03,19.58,103268.80,18.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.93
2021-06-11,544348.97,20000.00,3.67,0.00,0.00,0.00,0.00,96163.56,17.67,109332.59,20.09,0.00,0.00,0.00,0.00,0.00,0.00,106938.04,19.65,103268.80,18.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.96
2021-06-14,545883.95,20000.00,3.66,0.00,0.00,0.00,0.00,96775.80,17.73,109618.24,20.08,0.00,0.00,0.00,0.00,0.00,0.00,107575.13,19.71,103268.80,18.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.90
2021-06-15,545707.37,20000.00,3.66,0.00,0.00,0.00,0.00,97837.03,17.93,108380.43,19.86,0.00,0.00,0.00,0.00,0.00,0.00,107575.13,19.71,103268.80,18.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.91
2021-06-16,547550.89,20000.00,3.65,0.00,0.00,0.00,0.00,98000.30,17.90,109332.59,19.97,0.00,0.00,0.00,0.00,0.00,0.00,108303.22,19.78,103268.80,18.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.84
2021-06-17,550412.01,20000.00,3.63,0.00,0.00,0.00,0.00,99918.67,18.15,109499.22,19.89,0.00,0.00,0.00,0.00,0.00,0.00,109031.30,19.81,103316.84,18.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.74
2021-06-18,553047.46,20000.00,3.62,0.00,0.00,0.00,0.00,100694.19,18.21,107594.88,19.45,0.00,0.00,0.00,0.00,0.00,0.00,111306.58,20.13,104805.83,18.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.64
2021-06-21,552800.62,20000.00,3.62,0.00,0.00,0.00,0.00,100000.31,18.09,108213.79,19.58,0.00,0.00,0.00,0.00,0.00,0.00,112671.74,20.38,103268.80,18.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.65
2021-06-22,551303.86,20000.00,3.63,0.00,0.00,0.00,0.00,99102.35,17.98,106618.92,19.34,0.00,0.00,0.00,0.00,0.00,0.00,113763.89,20.64,103172.74,18.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.71
2021-06-23,550278.76,20000.00,3.63,0.00,0.00,0.00,0.00,100408.47,18.25,105523.92,19.18,0.00,0.00,0.00,0.00,0.00,0.00,112671.74,20.48,103028.65,18.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.74
2021-06-24,550616.75,20000.00,3.63,0.00,0.00,0.00,0.00,100286.02,18.21,103929.04,18.88,0.00,0.00,0.00,0.00,0.00,0.00,114582.97,20.81,103172.74,18.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.73
2021-06-25,549319.45,20000.00,3.64,0.00,0.00,0.00,0.00,100408.47,18.28,104238.49,18.98,0.00,0.00,0.00,0.00,0.00,0.00,112853.77,20.54,103172.74,18.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108645.98,19.78
2021-06-28,546148.98,20000.00,3.66,0.00,0.00,0.00,0.00,99796.23,18.27,104690.78,19.17,0.00,0.00,0.00,0.00,0.00,0.00,112216.70,20.55,100867.20,18.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108578.07,19.88
2021-06-29,550477.09,20000.00,3.63,0.00,0.00,0.00,0.00,101510.52,18.44,107261.62,19.49,0.00,0.00,0.00,0.00,0.00,0.00,112307.70,20.40,100819.17,18.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108578.07,19.72
2021-06-30,547009.09,20000.00,3.66,0.00,0.00,0.00,0.00,100408.47,18.36,105666.75,19.32,0.00,0.00,0.00,0.00,0.00,0.00,111488.60,20.38,100867.20,18.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108578.07,19.85
2021-07-01,552198.91,30000.00,5.43,0.00,0.00,0.00,0.00,101020.72,18.29,106071.41,19.21,0.00,0.00,0.00,0.00,0.00,0.00,110032.42,19.93,96496.29,17.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108578.07,19.66
2021-07-02,551578.44,30000.00,5.44,0.00,0.00,0.00,0.00,100939.08,18.30,105547.73,19.14,0.00,0.00,0.00,0.00,0.00,0.00,110305.45,20.00,96208.10,17.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108578.07,19.68
2021-07-05,554077.54,0.00,0.00,110815.51,20.00,0.00,0.00,110815.51,20.00,110815.51,20.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,20.00
2021-07-06,550590.27,0.00,0.00,113019.79,20.53,0.00,0.00,110362.83,20.04,110815.51,20.13,0.00,0.00,0.00,0.00,0.00,0.00,105576.63,19.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,20.13
2021-07-07,549853.98,0.00,0.00,112067.94,20.38,0.00,0.00,111222.92,20.23,110614.95,20.12,0.00,0.00,0.00,0.00,0.00,0.00,105132.66,19.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,20.15
2021-07-08,549785.66,0.00,0.00,112919.60,20.54,0.00,0.00,110045.96,20.02,110339.16,20.07,0.00,0.00,0.00,0.00,0.00,0.00,105665.44,19.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,20.16
2021-07-09,551253.68,0.00,0.00,114121.94,20.70,0.00,0.00,108733.20,19.72,110940.87,20.13,0.00,0.00,0.00,0.00,0.00,0.00,106642.17,19.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,20.10
2021-07-12,553329.14,0.00,0.00,112468.72,20.33,0.00,0.00,110000.69,19.88,113046.87,20.43,0.00,0.00,0.00,0.00,0.00,0.00,106997.34,19.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,20.03
2021-07-13,552752.30,0.00,0.00,112669.11,20.38,0.00,0.00,110000.69,19.90,112269.65,20.31,0.00,0.00,0.00,0.00,0.00,0.00,106997.34,19.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,20.05
2021-07-14,560214.12,0.00,0.00,115424.47,20.60,0.00,0.00,111268.19,19.86,115353.43,20.59,0.00,0.00,0.00,0.00,0.00,0.00,107352.52,19.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,19.78
2021-07-15,559191.21,0.00,0.00,115274.18,20.61,0.00,0.00,112037.74,20.04,114776.79,20.53,0.00,0.00,0.00,0.00,0.00,0.00,106286.99,19.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,19.82
2021-07-16,561948.67,0.00,0.00,117628.75,20.93,0.00,0.00,111313.46,19.81,114927.22,20.45,0.00,0.00,0.00,0.00,0.00,0.00,107263.73,19.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,19.72
2021-07-19,550269.01,0.00,0.00,113270.28,20.58,0.00,0.00,107465.69,19.53,111542.59,20.27,0.00,0.00,0.00,0.00,0.00,0.00,107174.94,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,20.14
2021-07-20,556399.02,0.00,0.00,113971.64,20.48,0.00,0.00,110272.30,19.82,112921.51,20.30,0.00,0.00,0.00,0.00,0.00,0.00,108418.06,19.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,19.92
2021-07-21,559028.18,0.00,0.00,116376.32,20.82,0.00,0.00,111585.06,19.96,113247.44,20.26,0.00,0.00,0.00,0.00,0.00,0.00,107974.09,19.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109845.27,19.65
2021-07-22,560594.46,0.00,0.00,118280.02,21.10,0.00,0.00,111585.06,19.90,112821.22,20.13,0.00,0.00,0.00,0.00,0.00,0.00,108062.88,19.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109845.27,19.59
2021-07-23,560291.82,0.00,0.00,119482.36,21.33,0.00,0.00,110815.51,19.78,112796.16,20.13,0.00,0.00,0.00,0.00,0.00,0.00,107352.52,19.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109845.27,19.61
2021-07-26,562517.35,0.00,0.00,120534.40,21.43,0.00,0.00,111494.52,19.82,112244.59,19.95,0.00,0.00,0.00,0.00,0.00,0.00,108329.27,19.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109914.57,19.54
2021-07-27,561429.74,0.00,0.00,120684.70,21.50,0.00,0.00,111494.52,19.86,112871.37,20.10,0.00,0.00,0.00,0.00,0.00,0.00,106464.58,18.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109914.57,19.58
2021-07-28,558012.81,0.00,0.00,119833.04,21.47,0.00,0.00,111132.38,19.92,111467.38,19.98,0.00,0.00,0.00,0.00,0.00,0.00,105665.44,18.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109914.57,19.70
2021-07-29,561592.88,0.00,0.00,123189.57,21.94,0.00,0.00,112083.01,19.96,110740.30,19.72,0.00,0.00,0.00,0.00,0.00,0.00,105665.44,18.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109914.57,19.57
2021-07-30,551953.52,0.00,0.00,116376.32,21.08,0.00,0.00,110000.69,19.93,109286.16,19.80,0.00,0.00,0.00,0.00,0.00,0.00,106375.79,19.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109914.57,19.91
2021-08-02,561669.34,10000.00,1.78,117227.97,20.87,0.00,0.00,110181.76,19.62,108935.16,19.39,0.00,0.00,0.00,0.00,0.00,0.00,105132.66,18.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110191.78,19.62
2021-08-03,569831.43,10000.00,1.75,118430.31,20.78,0.00,0.00,111313.46,19.53,112720.94,19.78,0.00,0.00,0.00,0.00,0.00,0.00,107174.94,18.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110191.78,19.34
2021-08-04,568458.95,10000.00,1.76,118229.93,20.80,0.00,0.00,110634.44,19.46,111517.51,19.62,0.00,0.00,0.00,0.00,0.00,0.00,107885.29,18.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110191.78,19.38
2021-08-05,563972.71,10000.00,1.77,117979.43,20.92,0.00,0.00,111177.65,19.71,112620.65,19.97,0.00,0.00,0.00,0.00,0.00,0.00,108240.47,19.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103954.51,18.43
2021-08-06,568481.49,10000.00,1.76,121135.58,21.31,0.00,0.00,111403.99,19.60,112144.30,19.73,0.00,0.00,0.00,0.00,0.00,0.00,108595.65,19.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105201.97,18.51
2021-08-09,569691.97,10000.00,1.76,119382.16,20.96,0.00,0.00,110408.10,19.38,111291.87,19.54,0.00,0.00,0.00,0.00,0.00,0.00,108418.06,19.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110191.78,19.34
2021-08-10,573165.16,10000.00,1.74,122638.49,21.40,0.00,0.00,111630.33,19.48,110890.73,19.35,0.00,0.00,0.00,0.00,0.00,0.00,108506.85,18.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109498.75,19.10
2021-08-11,576385.75,10000.00,1.73,122688.59,21.29,0.00,0.00,112490.42,19.52,113448.02,19.68,0.00,0.00,0.00,0.00,0.00,0.00,108329.27,18.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109429.45,18.99
2021-08-12,575013.26,10000.00,1.74,120183.72,20.90,0.00,0.00,112218.82,19.52,114852.00,19.97,0.00,0.00,0.00,0.00,0.00,0.00,108329.27,18.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109429.45,19.03
2021-08-13,574745.69,10000.00,1.74,120834.99,21.02,0.00,0.00,112264.08,19.53,113322.65,19.72,0.00,0.00,0.00,0.00,0.00,0.00,108062.88,18.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110261.09,19.18
2021-08-16,575811.61,10000.00,1.74,121937.13,21.18,0.00,0.00,113531.58,19.72,112018.94,19.45,0.00,0.00,0.00,0.00,0.00,0.00,108062.88,18.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110261.09,19.15
2021-08-17,577545.63,10000.00,1.73,123189.57,21.33,0.00,0.00,113395.77,19.63,112369.94,19.46,0.00,0.00,0.00,0.00,0.00,0.00,108329.27,18.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110261.09,19.09
2021-08-18,590582.64,10000.00,1.69,122538.30,20.75,0.00,0.00,116836.12,19.78,123150.64,20.85,0.00,0.00,0.00,0.00,0.00,0.00,107796.50,18.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110261.09,18.67
2021-08-19,575187.12,10000.00,1.74,119782.94,20.83,0.00,0.00,114934.88,19.98,113122.08,19.67,0.00,0.00,0.00,0.00,0.00,0.00,107086.14,18.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110261.09,19.17
2021-08-20,575716.00,10000.00,1.74,120233.82,20.88,0.00,0.00,113259.97,19.67,115052.57,19.98,0.00,0.00,0.00,0.00,0.00,0.00,106908.55,18.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110261.09,19.15
2021-08-23,576193.61,10000.00,1.74,121937.13,21.16,0.00,0.00,112128.28,19.46,114425.79,19.86,0.00,0.00,0.00,0.00,0.00,0.00,107441.32,18.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110261.09,19.14
2021-08-24,574075.06,10000.00,1.74,120885.08,21.06,0.00,0.00,111992.47,19.51,112871.37,19.66,0.00,0.00,0.00,0.00,0.00,0.00,107441.32,18.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110884.81,19.32
2021-08-25,575508.81,10000.00,1.74,122638.49,21.31,0.00,0.00,111449.26,19.37,113272.51,19.68,0.00,0.00,0.00,0.00,0.00,0.00,107263.73,18.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110884.81,19.27
2021-08-26,571956.94,10000.00,1.75,120434.21,21.06,0.00,0.00,111177.65,19.44,112018.94,19.59,0.00,0.00,0.00,0.00,0.00,0.00,107441.32,18.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110884.81,19.39
2021-08-27,573469.49,10000.00,1.74,121285.86,21.15,0.00,0.00,111811.41,19.50,111868.51,19.51,0.00,0.00,0.00,0.00,0.00,0.00,107618.90,18.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110884.81,19.34
2021-08-30,578464.83,10000.00,1.73,122588.40,21.19,0.00,0.00,114572.73,19.81,113046.87,19.54,0.00,0.00,0.00,0.00,0.00,0.00,107441.32,18.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110815.51,19.16
2021-08-31,583299.90,10000.00,1.71,123941.03,21.25,0.00,0.00,117696.21,20.18,116732.37,20.01,0.00,0.00,0.00,0.00,0.00,0.00,107441.32,18.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107488.97,18.43
2021-09-01,588509.13,20000.00,3.40,121686.65,20.68,0.00,0.00,116338.18,19.77,115554.00,19.64,0.00,0.00,0.00,0.00,0.00,0.00,107441.32,18.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107488.97,18.26
2021-09-02,591268.38,20000.00,3.38,124742.59,21.10,0.00,0.00,116745.59,19.74,115027.51,19.45,0.00,0.00,0.00,0.00,0.00,0.00,107263.73,18.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107488.97,18.18
2021-09-03,589642.76,20000.00,3.39,122989.17,20.86,0.00,0.00,116247.64,19.71,114676.51,19.45,0.00,0.00,0.00,0.00,0.00,0.00,108240.47,18.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107488.97,18.23
2021-09-06,588067.83,20000.00,3.40,123339.86,20.97,0.00,0.00,114572.73,19.48,114425.79,19.46,0.00,0.00,0.00,0.00,0.00,0.00,108240.47,18.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107488.97,18.28
2021-09-07,587958.34,20000.00,3.40,123490.15,21.00,0.00,0.00,116519.25,19.82,112219.51,19.09,0.00,0.00,0.00,0.00,0.00,0.00,108240.47,18.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107488.97,18.28
2021-09-08,585292.83,20000.00,3.42,122738.69,20.97,0.00,0.00,114889.61,19.63,111291.87,19.01,0.00,0.00,0.00,0.00,0.00,0.00,108329.27,18.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108043.39,18.46
2021-09-09,592428.13,20000.00,3.38,122888.99,20.74,0.00,0.00,117786.75,19.88,113924.37,19.23,0.00,0.00,0.00,0.00,0.00,0.00,108329.27,18.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109498.75,18.48
2021-09-10,589374.64,20000.00,3.39,122888.99,20.85,0.00,0.00,117107.74,19.87,111993.87,19.00,0.00,0.00,0.00,0.00,0.00,0.00,107885.29,18.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109498.75,18.58
2021-09-13,590556.19,20000.00,3.39,122788.79,20.79,0.00,0.00,117741.48,19.94,113046.87,19.14,0.00,0.00,0.00,0.00,0.00,0.00,107618.90,18.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109360.15,18.52
2021-09-14,591264.76,20000.00,3.38,123991.13,20.97,0.00,0.00,117650.94,19.90,112821.22,19.08,0.00,0.00,0.00,0.00,0.00,0.00,107441.32,18.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109360.15,18.50
2021-09-15,592048.57,20000.00,3.38,123640.45,20.88,0.00,0.00,117786.75,19.89,112044.01,18.92,0.00,0.00,0.00,0.00,0.00,0.00,109217.21,18.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109360.15,18.47
2021-09-16,592048.57,20000.00,3.38,123640.45,20.88,0.00,0.00,117786.75,19.89,112044.01,18.92,0.00,0.00,0.00,0.00,0.00,0.00,109217.21,18.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109360.15,18.47
2021-09-17,592781.30,20000.00,3.37,124692.49,21.04,0.00,0.00,115523.36,19.49,113899.30,19.21,0.00,0.00,0.00,0.00,0.00,0.00,109306.00,18.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109360.15,18.45
